Time (s),Speed (m/s)
80.48,21.271695594125504
80.5,21.255006675567422
80.52,21.238317757009348
80.54,21.221628838451267
80.56,21.204939919893192
80.58,21.188251001335114
80.60000000000001,21.171562082777037
80.62,21.15487316421896
80.64,21.13818424566088
80.66,21.121495327102807
80.68,21.104806408544725
80.7,21.08811748998665
80.72,21.07142857142857
80.74,21.054739652870495
80.76,21.038050734312417
80.78,21.02136181575434
80.8,21.00467289719626
80.82000000000001,20.987983978638184
80.84,20.97129506008011
80.86,20.954606141522028
80.88,20.937917222963954
80.9,20.921228304405876
80.92,20.904539385847798
80.94,20.88785046728972
80.96000000000001,20.871161548731642
80.98,20.854472630173568
81.0,20.837783711615486
81.02,20.821094793057412
81.04,20.80440587449933
81.06,20.787716955941256
81.08,20.77102803738318
81.10000000000001,20.7543391188251
81.12,20.737650200267023
81.14,20.720961281708945
81.16,20.70427236315087
81.18,20.68758344459279
81.2,20.670894526034715
81.22,20.654205607476634
81.24,20.63751668891856
81.26,20.62082777036048
81.28,20.604138851802404
81.3,20.587449933244326
81.32000000000001,20.570761014686248
81.34,20.554072096128174
81.36,20.537383177570092
81.38,20.520694259012018
81.4,20.50400534045394
81.42,20.487316421895862
81.44,20.470627503337784
81.46000000000001,20.453938584779706
81.48,20.437249666221632
81.5,20.42056074766355
81.52,20.403871829105476
81.54,20.387182910547395
81.56,20.37049399198932
81.58,20.353805073431243
81.60000000000001,20.337116154873165
81.62,20.320427236315087
81.64,20.30373831775701
81.66,20.287049399198935
81.68,20.270360480640853
81.7,20.25367156208278
81.72,20.236982643524698
81.74,20.220293724966623
81.76,20.203604806408546
81.78,20.186915887850468
81.8,20.17022696929239
81.82000000000001,20.153538050734312
81.84,20.136849132176238
81.86,20.120160213618156
81.88,20.103471295060082
81.9,20.086782376502004
81.92,20.070093457943926
81.94,20.05340453938585
81.96000000000001,20.03671562082777
81.98,20.020026702269693
82.0,20.003337783711615
82.02,19.98664886515354
82.04,19.96995994659546
82.06,19.953271028037385
82.08,19.936582109479307
82.10000000000001,19.91989319092123
82.12,19.90320427236315
82.14,19.886515353805073
82.16,19.869826435247
82.18,19.853137516688918
82.2,19.836448598130843
82.22,19.819759679572762
82.24,19.803070761014688
82.26,19.78638184245661
82.28,19.769692923898532
82.3,19.753004005340454
82.32000000000001,19.736315086782376
82.34,19.719626168224302
82.36,19.70293724966622
82.38,19.686248331108146
82.4,19.669559412550065
82.42,19.65287049399199
82.44,19.636181575433913
82.46000000000001,19.619492656875835
82.48,19.602803738317757
82.5,19.58611481975968
82.52,19.569425901201605
82.54,19.552736982643523
82.56,19.53604806408545
82.58,19.51935914552737
82.60000000000001,19.502670226969293
82.62,19.485981308411215
82.64,19.469292389853138
82.66,19.452603471295063
82.68,19.435914552736982
82.7,19.419225634178908
82.72,19.402536715620826
82.74,19.385847797062752
82.76,19.369158878504674
82.78,19.352469959946596
82.8,19.33578104138852
82.82000000000001,19.31909212283044
82.84,19.302403204272366
82.86,19.285714285714285
82.88,19.26902536715621
82.9,19.25233644859813
82.92,19.235647530040055
82.94,19.218958611481977
82.96000000000001,19.2022696929239
82.98,19.18558077436582
83.0,19.168891855807743
83.02,19.15220293724967
83.04,19.135514018691588
83.06,19.118825100133513
83.08,19.102136181575435
83.10000000000001,19.085447263017357
83.12,19.06875834445928
83.14,19.052069425901202
83.16,19.035380507343127
83.18,19.018691588785046
83.2,19.00200267022697
83.22,18.98531375166889
83.24,18.968624833110816
83.26,18.951935914552738
83.28,18.93524699599466
83.3,18.918558077436582
83.32000000000001,18.901869158878505
83.34,18.88518024032043
83.36,18.86849132176235
83.38,18.851802403204275
83.4,18.835113484646193
83.42,18.81842456608812
83.44,18.80173564753004
83.46000000000001,18.785046728971963
83.48,18.768357810413885
83.5,18.751668891855807
83.52,18.734979973297733
83.54,18.71829105473965
83.56,18.701602136181577
83.58,18.6849132176235
83.60000000000001,18.66822429906542
83.62,18.651535380507344
83.64,18.634846461949266
83.66,18.61815754339119
83.68,18.60146862483311
83.7,18.584779706275036
83.72,18.568090787716955
83.74,18.55140186915888
83.76,18.534712950600802
83.78,18.518024032042725
83.8,18.501335113484647
83.82000000000001,18.48464619492657
83.84,18.467957276368494
83.86,18.451268357810413
83.88,18.43457943925234
83.9,18.417890520694257
83.92,18.401201602136183
83.94,18.384512683578105
83.96000000000001,18.367823765020027
83.98,18.35113484646195
84.0,18.33444592790387
84.02,18.317757009345797
84.04,18.301068090787716
84.06,18.28437917222964
84.08,18.267690253671564
84.10000000000001,18.251001335113486
84.12,18.234312416555408
84.14,18.21762349799733
84.16,18.200934579439252
84.18,18.184245660881174
84.2,18.1675567423231
84.22,18.15086782376502
84.24,18.134178905206944
84.26,18.117489986648867
84.28,18.10080106809079
84.3,18.08411214953271
84.32000000000001,18.067423230974633
84.34,18.05073431241656
84.36,18.034045393858477
84.38,18.017356475300403
84.4,18.00066755674232
84.42,17.983978638184247
84.44,17.96728971962617
84.46000000000001,17.95060080106809
84.48,17.933911882510014
84.5,17.917222963951936
84.52,17.90053404539386
84.54,17.88384512683578
84.56,17.867156208277706
84.58,17.850467289719624
84.60000000000001,17.83377837116155
84.62,17.817089452603472
84.64,17.800400534045394
84.66,17.783711615487316
84.68,17.76702269692924
84.7,17.750333778371164
84.72,17.733644859813083
84.74,17.71695594125501
84.76,17.70026702269693
84.78,17.683578104138853
84.8,17.666889185580775
84.82000000000001,17.650200267022697
84.84,17.633511348464623
84.86,17.61682242990654
84.88,17.600133511348467
84.9,17.583444592790386
84.92,17.56675567423231
84.94,17.550066755674234
84.96000000000001,17.533377837116156
84.98,17.516688918558078
85.0,17.5
85.02,17.483311081441926
85.04,17.466622162883844
85.06,17.44993324432577
85.08,17.43324432576769
85.10000000000001,17.416555407209614
85.12,17.399866488651536
85.14,17.38317757009346
85.16,17.36648865153538
85.18,17.349799732977303
85.2,17.33311081441923
85.22,17.316421895861147
85.24,17.299732977303073
85.26,17.283044058744995
85.28,17.266355140186917
85.3,17.24966622162884
85.32000000000001,17.23297730307076
85.34,17.216288384512687
85.36,17.199599465954606
85.38,17.18291054739653
85.4,17.16622162883845
85.42,17.149532710280376
85.44,17.132843791722298
85.46000000000001,17.11615487316422
85.48,17.099465954606142
85.5,17.082777036048064
85.52,17.06608811748999
85.54,17.04939919893191
85.56,17.032710280373834
85.58,17.016021361815753
85.60000000000001,16.99933244325768
85.62,16.9826435246996
85.64,16.965954606141523
85.66,16.949265687583445
85.68,16.932576769025367
85.7,16.915887850467293
85.72,16.89919893190921
85.74,16.882510013351137
85.76,16.86582109479306
85.78,16.84913217623498
85.8,16.832443257676903
85.82000000000001,16.815754339118826
85.84,16.799065420560748
85.86,16.78237650200267
85.88,16.765687583444596
85.9,16.748998664886514
85.92,16.73230974632844
85.94,16.715620827770362
85.96000000000001,16.698931909212284
85.98,16.682242990654206
86.0,16.66555407209613
86.02,16.648865153538054
86.04,16.632176234979973
86.06,16.6154873164219
86.08,16.598798397863817
86.10000000000001,16.582109479305743
86.12,16.565420560747665
86.14,16.548731642189587
86.16,16.53204272363151
86.18,16.51535380507343
86.2,16.498664886515357
86.22,16.481975967957275
86.24,16.4652870493992
86.26,16.44859813084112
86.28,16.431909212283045
86.3,16.415220293724968
86.32000000000001,16.39853137516689
86.34,16.381842456608812
86.36,16.365153538050734
86.38,16.34846461949266
86.4,16.33177570093458
86.42,16.315086782376504
86.44,16.298397863818426
86.46000000000001,16.28170894526035
86.48,16.26502002670227
86.5,16.248331108144193
86.52,16.23164218958612
86.54,16.214953271028037
86.56,16.198264352469963
86.58,16.18157543391188
86.60000000000001,16.164886515353807
86.62,16.14819759679573
86.64,16.13150867823765
86.66,16.114819759679573
86.68,16.098130841121495
86.7,16.08144192256342
86.72,16.06475300400534
86.74,16.048064085447265
86.76,16.031375166889184
86.78,16.01468624833111
86.8,15.997997329773032
86.82000000000001,15.981308411214954
86.84,15.964619492656876
86.86,15.9479305740988
86.88,15.931241655540722
86.9,15.914552736982644
86.92,15.897863818424566
86.94,15.88117489986649
86.96000000000001,15.864485981308412
86.98,15.847797062750335
87.0,15.831108144192257
87.02,15.81441922563418
87.04,15.797730307076103
87.06,15.781041388518025
87.08,15.764352469959947
87.10000000000001,15.74766355140187
87.12,15.730974632843793
87.14,15.714285714285715
87.16,15.697596795727637
87.18,15.68090787716956
87.2,15.664218958611484
87.22,15.647530040053406
87.24,15.630841121495328
87.26,15.61415220293725
87.28,15.597463284379174
87.3,15.580774365821096
87.32000000000001,15.564085447263018
87.34,15.54739652870494
87.36,15.530707610146864
87.38,15.514018691588786
87.4,15.497329773030708
87.42,15.48064085447263
87.44,15.463951935914555
87.46000000000001,15.447263017356477
87.48,15.430574098798399
87.5,15.413885180240321
87.52,15.397196261682243
87.54,15.380507343124167
87.56,15.36381842456609
87.58,15.347129506008011
87.60000000000001,15.330440587449933
87.62,15.313751668891857
87.64,15.29706275033378
87.66,15.280373831775702
87.68,15.263684913217624
87.7,15.246995994659548
87.72,15.23030707610147
87.74,15.213618157543392
87.76,15.196929238985314
87.78,15.180240320427238
87.8,15.16355140186916
87.82000000000001,15.146862483311082
87.84,15.130173564753004
87.86,15.113484646194928
87.88,15.09679572763685
87.9,15.080106809078773
87.92,15.063417890520695
87.94,15.046728971962619
87.96000000000001,15.03004005340454
87.98,15.013351134846463
88.0,14.996662216288385
88.02,14.979973297730307
88.04,14.963284379172231
88.06,14.946595460614153
88.08,14.929906542056075
88.10000000000001,14.913217623497998
88.12,14.896528704939922
88.14,14.879839786381844
88.16,14.863150867823766
88.18,14.846461949265688
88.2,14.829773030707612
88.22,14.813084112149534
88.24,14.796395193591456
88.26,14.779706275033378
88.28,14.763017356475302
88.3,14.746328437917224
88.32000000000001,14.729639519359147
88.34,14.712950600801069
88.36,14.696261682242993
88.38,14.679572763684915
88.4,14.662883845126837
88.42,14.646194926568759
88.44,14.629506008010681
88.46000000000001,14.612817089452605
88.48,14.596128170894527
88.5,14.57943925233645
88.52,14.562750333778371
88.54,14.546061415220295
88.56,14.529372496662218
88.58,14.51268357810414
88.60000000000001,14.495994659546062
88.62,14.479305740987986
88.64,14.462616822429908
88.66,14.44592790387183
88.68,14.429238985313752
88.7,14.412550066755676
88.72,14.395861148197598
88.74,14.37917222963952
88.76,14.362483311081442
88.78,14.345794392523366
88.8,14.329105473965289
88.82000000000001,14.31241655540721
88.84,14.295727636849133
88.86,14.279038718291055
88.88,14.262349799732979
88.9,14.245660881174901
88.92,14.228971962616823
88.94,14.212283044058745
88.96000000000001,14.19559412550067
88.98,14.178905206942591
89.0,14.162216288384514
89.02,14.145527369826436
89.04,14.12883845126836
89.06,14.112149532710282
89.08,14.095460614152204
89.10000000000001,14.078771695594126
89.12,14.06208277703605
89.14,14.045393858477972
89.16,14.028704939919894
89.18,14.012016021361816
89.2,13.995327102803738
89.22,13.97863818424566
89.24,13.961949265687583
89.26,13.945260347129508
89.28,13.92857142857143
89.3,13.911882510013353
89.32000000000001,13.895193591455275
89.34,13.878504672897197
89.36,13.86181575433912
89.38,13.845126835781041
89.4,13.828437917222963
89.42,13.81174899866489
89.44,13.795060080106811
89.46000000000001,13.778371161548733
89.48,13.761682242990656
89.5,13.744993324432578
89.52,13.7283044058745
89.54,13.711615487316422
89.56,13.694926568758344
89.58,13.67823765020027
89.60000000000001,13.661548731642192
89.62,13.644859813084114
89.64,13.628170894526036
89.66,13.611481975967958
89.68,13.59479305740988
89.7,13.578104138851803
89.72,13.561415220293725
89.74,13.544726301735647
89.76,13.528037383177573
89.78,13.511348464619495
89.8,13.494659546061417
89.82000000000001,13.477970627503339
89.84,13.461281708945261
89.86,13.444592790387183
89.88,13.427903871829105
89.9,13.411214953271028
89.92,13.394526034712953
89.94,13.377837116154875
89.96000000000001,13.361148197596798
89.98,13.34445927903872
90.0,13.327770360480642
90.02,13.311081441922564
90.04,13.294392523364486
90.06,13.277703604806408
90.08,13.26101468624833
90.10000000000001,13.244325767690256
90.12,13.227636849132178
90.14,13.2109479305741
90.16,13.194259012016023
90.18,13.177570093457945
90.2,13.160881174899867
90.22,13.144192256341789
90.24,13.127503337783711
90.26,13.110814419225637
90.28,13.094125500667559
90.3,13.077436582109481
90.32000000000001,13.060747663551403
90.34,13.044058744993325
90.36,13.027369826435248
90.38,13.01068090787717
90.4,12.993991989319092
90.42,12.977303070761018
90.44,12.96061415220294
90.46000000000001,12.943925233644862
90.48,12.927236315086784
90.5,12.910547396528706
90.52,12.893858477970628
90.54,12.87716955941255
90.56,12.860480640854473
90.58,12.843791722296395
90.60000000000001,12.82710280373832
90.62,12.810413885180242
90.64,12.793724966622165
90.66,12.777036048064087
90.68,12.760347129506009
90.7,12.743658210947931
90.72,12.726969292389853
90.74,12.710280373831775
90.76,12.693591455273701
90.78,12.676902536715623
90.8,12.660213618157545
90.82000000000001,12.643524699599467
90.84,12.62683578104139
90.86,12.610146862483312
90.88,12.593457943925234
90.9,12.576769025367156
90.92,12.560080106809082
90.94,12.543391188251004
90.96000000000001,12.526702269692926
90.98,12.510013351134848
91.0,12.49332443257677
91.02,12.476635514018692
91.04,12.459946595460615
91.06,12.443257676902537
91.08,12.426568758344459
91.10000000000001,12.409879839786385
91.12,12.393190921228307
91.14,12.376502002670229
91.16,12.359813084112151
91.18,12.343124165554073
91.2,12.326435246995995
91.22,12.309746328437917
91.24,12.29305740987984
91.26,12.276368491321765
91.28,12.259679572763687
91.3,12.24299065420561
91.32000000000001,12.226301735647532
91.34,12.209612817089454
91.36,12.192923898531376
91.38,12.176234979973298
91.4,12.15954606141522
91.42,12.142857142857142
91.44,12.126168224299068
91.46000000000001,12.10947930574099
91.48,12.092790387182912
91.5,12.076101468624834
91.52,12.059412550066757
91.54,12.042723631508679
91.56,12.026034712950601
91.58,12.009345794392523
91.60000000000001,11.992656875834449
91.62,11.97596795727637
91.64,11.959279038718293
91.66,11.942590120160215
91.68,11.925901201602137
91.7,11.90921228304406
91.72,11.892523364485982
91.74,11.875834445927904
91.76,11.85914552736983
91.78,11.842456608811752
91.8,11.825767690253674
91.82000000000001,11.809078771695596
91.84,11.792389853137518
91.86,11.77570093457944
91.88,11.759012016021362
91.9,11.742323097463284
91.92,11.725634178905207
91.94,11.708945260347132
91.96000000000001,11.692256341789054
91.98,11.675567423230977
92.0,11.658878504672899
92.02,11.64218958611482
92.04,11.625500667556743
92.06,11.608811748998665
92.08,11.592122830440587
92.10000000000001,11.575433911882513
92.12,11.558744993324435
92.14,11.542056074766357
92.16,11.52536715620828
92.18,11.508678237650201
92.2,11.491989319092124
92.22,11.475300400534046
92.24,11.458611481975968
92.26,11.44192256341789
92.28,11.425233644859816
92.3,11.408544726301738
92.32000000000001,11.39185580774366
92.34,11.375166889185582
92.36,11.358477970627504
92.38,11.341789052069426
92.4,11.325100133511349
92.42,11.30841121495327
92.44,11.291722296395196
92.46000000000001,11.275033377837119
92.48,11.25834445927904
92.5,11.241655540720963
92.52,11.224966622162885
92.54,11.208277703604807
92.56,11.19158878504673
92.58,11.174899866488651
92.60000000000001,11.158210947930577
92.62,11.1415220293725
92.64,11.124833110814421
92.66,11.108144192256344
92.68,11.091455273698266
92.7,11.074766355140188
92.72,11.05807743658211
92.74,11.041388518024032
92.76,11.024699599465954
92.78,11.00801068090788
92.8,10.991321762349802
92.82000000000001,10.974632843791724
92.84,10.957943925233646
92.86,10.941255006675568
92.88,10.92456608811749
92.9,10.907877169559413
92.92,10.891188251001335
92.94,10.87449933244326
92.96000000000001,10.857810413885183
92.98,10.841121495327105
93.0,10.824432576769027
93.02,10.80774365821095
93.04,10.791054739652871
93.06,10.774365821094793
93.08,10.757676902536716
93.10000000000001,10.740987983978638
93.12,10.724299065420563
93.14,10.707610146862486
93.16,10.690921228304408
93.18,10.67423230974633
93.2,10.657543391188252
93.22,10.640854472630174
93.24,10.624165554072096
93.26,10.607476635514018
93.28,10.590787716955944
93.3,10.574098798397866
93.32000000000001,10.557409879839788
93.34,10.54072096128171
93.36,10.524032042723633
93.38,10.507343124165555
93.4,10.490654205607477
93.42,10.473965287049399
93.44,10.457276368491325
93.46000000000001,10.440587449933247
93.48,10.423898531375169
93.5,10.407209612817091
93.52,10.390520694259013
93.54,10.373831775700936
93.56,10.357142857142858
93.58,10.34045393858478
93.60000000000001,10.323765020026702
93.62,10.307076101468628
93.64,10.29038718291055
93.66,10.273698264352472
93.68,10.257009345794394
93.7,10.240320427236316
93.72,10.223631508678238
93.74,10.20694259012016
93.76,10.190253671562083
93.78,10.173564753004008
93.8,10.15687583444593
93.82000000000001,10.140186915887853
93.84,10.123497997329775
93.86,10.106809078771697
93.88,10.090120160213619
93.9,10.073431241655541
93.92,10.056742323097463
93.94,10.040053404539385
93.96000000000001,10.023364485981311
93.98,10.006675567423233
94.0,9.989986648865155
94.02,9.973297730307078
94.04,9.956608811749
94.06,9.939919893190922
94.08,9.923230974632844
94.10000000000001,9.906542056074766
94.12,9.889853137516692
94.14,9.873164218958614
94.16,9.856475300400536
94.18,9.839786381842458
94.2,9.82309746328438
94.22,9.806408544726303
94.24,9.789719626168225
94.26,9.773030707610147
94.28,9.756341789052072
94.3,9.739652870493995
94.32000000000001,9.722963951935917
94.34,9.706275033377839
94.36,9.689586114819761
94.38,9.672897196261683
94.4,9.656208277703605
94.42,9.639519359145527
94.44,9.62283044058745
94.46000000000001,9.606141522029375
94.48,9.589452603471297
94.5,9.57276368491322
94.52,9.556074766355142
94.54,9.539385847797064
94.56,9.522696929238986
94.58,9.506008010680908
94.60000000000001,9.48931909212283
94.62,9.472630173564756
94.64,9.455941255006678
94.66,9.4392523364486
94.68,9.422563417890522
94.7,9.405874499332445
94.72,9.389185580774367
94.74,9.372496662216289
94.76,9.355807743658211
94.78,9.339118825100133
94.8,9.322429906542059
94.82000000000001,9.305740987983981
94.84,9.289052069425903
94.86,9.272363150867825
94.88,9.255674232309747
94.9,9.23898531375167
94.92,9.222296395193592
94.94,9.205607476635514
94.96000000000001,9.18891855807744
94.98,9.172229639519362
95.0,9.155540720961284
95.02,9.138851802403206
95.04,9.122162883845128
95.06,9.10547396528705
95.08,9.088785046728972
95.10000000000001,9.072096128170895
95.12,9.05540720961282
95.14,9.038718291054742
95.16,9.022029372496664
95.18,9.005340453938587
95.2,8.988651535380509
95.22,8.971962616822431
95.24,8.955273698264353
95.26,8.938584779706275
95.28,8.921895861148197
95.3,8.905206942590123
95.32000000000001,8.888518024032045
95.34,8.871829105473967
95.36,8.85514018691589
95.38,8.838451268357812
95.4,8.821762349799734
95.42,8.805073431241656
95.44,8.788384512683578
95.46000000000001,8.771695594125504
95.48,8.755006675567426
95.5,8.738317757009348
95.52,8.72162883845127
95.54,8.704939919893192
95.56,8.688251001335114
95.58,8.671562082777037
95.60000000000001,8.654873164218959
95.62,8.63818424566088
95.64,8.621495327102807
95.66,8.604806408544729
95.68,8.58811748998665
95.7,8.571428571428573
95.72,8.554739652870495
95.74000000000001,8.538050734312417
95.76,8.52136181575434
95.78,8.504672897196262
95.8,8.487983978638187
95.82000000000001,8.47129506008011
95.84,8.454606141522031
95.86,8.437917222963954
95.88,8.421228304405876
95.9,8.404539385847798
95.92,8.38785046728972
95.94,8.371161548731642
95.96000000000001,8.354472630173568
95.98,8.33778371161549
96.0,8.321094793057412
96.02,8.304405874499334
96.04,8.287716955941256
96.06,8.271028037383179
96.08,8.2543391188251
96.10000000000001,8.237650200267023
96.12,8.220961281708945
96.14,8.20427236315087
96.16,8.187583444592793
96.18,8.170894526034715
96.2,8.154205607476637
96.22,8.13751668891856
96.24000000000001,8.120827770360481
96.26,8.104138851802404
96.28,8.087449933244326
96.3,8.070761014686251
96.32000000000001,8.054072096128174
96.34,8.037383177570096
96.36,8.020694259012018
96.38,8.00400534045394
96.4,7.987316421895862
96.42,7.970627503337784
96.44,7.953938584779706
96.46000000000001,7.937249666221632
96.48,7.920560747663554
96.5,7.903871829105476
96.52,7.8871829105473985
96.54,7.870493991989321
96.56,7.853805073431243
96.58,7.837116154873165
96.60000000000001,7.820427236315087
96.62,7.803738317757009
96.64,7.787049399198935
96.66,7.770360480640857
96.68,7.753671562082779
96.7,7.736982643524701
96.72,7.7202937249666235
96.74000000000001,7.703604806408546
96.76,7.686915887850468
96.78,7.67022696929239
96.8,7.653538050734316
96.82000000000001,7.636849132176238
96.84,7.62016021361816
96.86,7.603471295060082
96.88,7.586782376502004
96.9,7.570093457943926
96.92,7.553404539385848
96.94,7.536715620827771
96.96000000000001,7.520026702269693
96.98,7.503337783711618
97.0,7.4866488651535406
97.02,7.469959946595463
97.04,7.453271028037385
97.06,7.436582109479307
97.08,7.419893190921229
97.10000000000001,7.403204272363151
97.12,7.386515353805073
97.14,7.369826435246999
97.16,7.353137516688921
97.18,7.336448598130843
97.2,7.3197596795727655
97.22,7.303070761014688
97.24000000000001,7.28638184245661
97.26,7.269692923898532
97.28,7.253004005340454
97.3,7.23631508678238
97.32000000000001,7.219626168224302
97.34,7.202937249666224
97.36,7.186248331108146
97.38,7.169559412550068
97.4,7.1528704939919905
97.42,7.136181575433913
97.44,7.119492656875835
97.46000000000001,7.102803738317757
97.48,7.086114819759683
97.5,7.069425901201605
97.52,7.052736982643527
97.54,7.036048064085449
97.56,7.019359145527371
97.58,7.002670226969293
97.60000000000001,6.9859813084112155
97.62,6.969292389853138
97.64,6.952603471295063
97.66,6.935914552736985
97.68,6.919225634178908
97.7,6.90253671562083
97.72,6.885847797062752
97.74000000000001,6.869158878504674
97.76,6.852469959946596
97.78,6.835781041388518
97.8,6.81909212283044
97.82000000000001,6.802403204272366
97.84,6.785714285714288
97.86,6.76902536715621
97.88,6.7523364485981325
97.9,6.735647530040055
97.92,6.718958611481977
97.94,6.702269692923899
97.96000000000001,6.685580774365821
97.98,6.668891855807747
98.0,6.652202937249669
98.02,6.635514018691591
98.04,6.618825100133513
98.06,6.602136181575435
98.08,6.5854472630173575
98.10000000000001,6.56875834445928
98.12,6.552069425901202
98.14,6.5353805073431275
98.16,6.51869158878505
98.18,6.502002670226972
98.2,6.485313751668894
98.22,6.468624833110816
98.24000000000001,6.451935914552738
98.26,6.43524699599466
98.28,6.4185580774365825
98.3,6.401869158878505
98.32000000000001,6.38518024032043
98.34,6.368491321762352
98.36,6.351802403204275
98.38,6.335113484646197
98.4,6.318424566088119
98.42,6.301735647530041
98.44,6.285046728971963
98.46000000000001,6.268357810413885
98.48,6.251668891855811
98.5,6.234979973297733
98.52,6.218291054739655
98.54,6.201602136181577
98.56,6.1849132176234995
98.58,6.168224299065422
98.60000000000001,6.151535380507344
98.62,6.134846461949266
98.64,6.118157543391188
98.66,6.101468624833114
98.68,6.084779706275036
98.7,6.068090787716958
98.72,6.05140186915888
98.74000000000001,6.034712950600802
98.76,6.0180240320427245
98.78,6.001335113484647
98.8,5.984646194926569
98.82000000000001,5.9679572763684945
98.84,5.951268357810417
98.86,5.934579439252339
98.88,5.917890520694261
98.9,5.901201602136183
98.92,5.884512683578105
98.94,5.867823765020027
98.96000000000001,5.8511348464619495
98.98,5.834445927903875
99.0,5.817757009345797
99.02,5.8010680907877195
99.04,5.784379172229642
99.06,5.767690253671564
99.08,5.751001335113486
99.10000000000001,5.734312416555408
99.12,5.71762349799733
99.14,5.700934579439252
99.16,5.684245660881178
99.18,5.6675567423231
99.2,5.650867823765022
99.22,5.634178905206944
99.24000000000001,5.617489986648867
99.26,5.600801068090789
99.28,5.584112149532711
99.3,5.567423230974633
99.32000000000001,5.550734312416559
99.34,5.534045393858481
99.36,5.517356475300403
99.38,5.500667556742325
99.4,5.483978638184247
99.42,5.467289719626169
99.44,5.4506008010680915
99.46000000000001,5.433911882510014
99.48,5.417222963951936
99.5,5.4005340453938615
99.52,5.383845126835784
99.54,5.367156208277706
99.56,5.350467289719628
99.58,5.33377837116155
99.60000000000001,5.317089452603472
99.62,5.300400534045394
99.64,5.2837116154873165
99.66,5.267022696929242
99.68,5.250333778371164
99.7,5.2336448598130865
99.72,5.216955941255009
99.74000000000001,5.200267022696931
99.76,5.183578104138853
99.78,5.166889185580775
99.8,5.150200267022697
99.82000000000001,5.133511348464623
99.84,5.116822429906545
99.86,5.100133511348467
99.88,5.083444592790389
99.9,5.066755674232311
99.92,5.050066755674234
99.94,5.033377837116156
99.96000000000001,5.016688918558078
99.98,5.0
